"","Likelihood component","Likelihood component2","Fleet_name","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"1","Survey biomass","Survey biomass_$Sp/Srv/Fsh_1","Pollock_survey_1_shelikof_acoustic",0,2.00540815139625,0.393821455666995,0.429646177587738,0.367367518542729,0.56828137762971,0.590105194848817,0.549549471844408,0,2.33178130239867,2.33174006820166,0.123163114939864,1.21073189623116,0,0.000513560952196457,23.8190929521027
"3","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_1","Pollock_survey_1_shelikof_acoustic",0,0.63032588235717,1.21925187666625,1.21754667808165,1.23221113591399,1.21212189955162,1.20287612671029,1.22996992845015,0,0.700056797640741,0.70002226299215,0,0.134325153405513,0.123067854568404,0.139880248335061,39.2713108850831
"9","Catchability random walk deviates","Catchability random walk deviates_$Sp/Srv/Fsh_1","Pollock_survey_1_shelikof_acoustic",0,0.702363320272127,0.390995928598088,0.401045850113505,0.382411433360318,0.410410326387392,0.417873575764673,0.401719716012977,0,0.508138768471952,0.508071385965856,0,0.543122038341075,0.379904464910616,0.384541606519534,-36.4165394965226
"20","Survey biomass","Survey biomass_$Sp/Srv/Fsh_2","Pollock_survey_2_bottom_trawl",0,1.98529840504512,2.14162853225404,2.14432969187249,2.13358309038732,2.06587737277113,2.07368741469042,2.05434052189611,0,2.33242114175296,2.3324172808531,0,3.24206514990939,3.52196044708453,3.55450694459699,5.39909245019344
"22","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_2","Pollock_survey_2_bottom_trawl",0.722358992902599,0,0.77357454314344,0.757759458785074,0.7823705370092,0.759811924753137,0.756341419462302,0.76322235254807,0.848076383810081,0.000164413302229605,0,1.87916963021067,0,0.215691631098792,0.355424957385651,32.1789544695803
"28","Catchability random walk deviates","Catchability random walk deviates_$Sp/Srv/Fsh_2","Pollock_survey_2_bottom_trawl",0,0.402666657601703,0.442802004172808,0.440632399959568,0.43903237810319,0.431201211080338,0.434426001816129,0.424865349655054,0,0.3338204160236,0.333827736770188,0,0.346071017108016,0.334468735841868,0.338892663606055,-1.03200506202242
"39","Survey biomass","Survey biomass_$Sp/Srv/Fsh_3","Pollock_survey_3_adfg",0,0.517334400106947,1.2436129663656,1.25256232083628,1.23190951439939,1.11364748432261,1.12343379560486,1.09948279505978,0,1.34611390154716,1.34617456957171,0,1.71823729259396,2.24710851109237,2.26932893968316,23.8876584386331
"41","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_3","Pollock_survey_3_adfg",0.948428928091289,0.267783203829993,0.00853908282738303,0,0.0160857430507804,0.0747188801752259,0.0679156438429231,0.0828989454819862,0.733542234863251,0,4.83146225178643e-05,1.94236952471249,0.324176154188422,0.0194457569081123,0,26.2752400190491
"47","Catchability random walk deviates","Catchability random walk deviates_$Sp/Srv/Fsh_3","Pollock_survey_3_adfg",0,0.0565716473923459,0.684847935559588,0.683885189197298,0.685646829429814,0.626257285736258,0.62551368916553,0.626847487451087,0,0.675630993650572,0.675609275547949,0,0.902087899071248,1.31061370850212,1.3435232907189,-33.0475987957885
"58","Survey biomass","Survey biomass_$Sp/Srv/Fsh_4","Pollock_survey_4_age1_acoustic",0,1.06289433488685,0.925002288776549,0.92592606732484,0.921128742657439,0.907064403713935,0.90967189959941,0.902598509654039,0,1.38536259365953,1.38536866331661,0,1.47023130170886,1.42419087088351,1.39658662432143,7.66031976012506
"77","Survey biomass","Survey biomass_$Sp/Srv/Fsh_5","Pollock_survey_5_age2_acoustic",0,0.226321684429245,0.219826695496012,0.219560528435617,0.218865615671919,0.211528532620311,0.211982806586912,0.210451244965723,0,0.188720649795877,0.188731031713046,0,0.27580624055913,0.296919853886427,0.293750433991208,6.90271475071647
"96","Survey biomass","Survey biomass_$Sp/Srv/Fsh_6","Pollock_survey_6_summer_acoustic",0.4211413315527,0.191565007511856,0.00243459158498732,0.00471480168839267,0,0.0306960310234907,0.0325438048542306,0.028216558756649,0.140665236458928,0,8.02038341485289e-06,0.191868821018851,0.133361748282789,0,0.00141294802364195,0.320939081017797
"98","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_6","Pollock_survey_6_summer_acoustic",0.045123164746343,0.114805763582055,0.00154723565308856,0.000546025034935838,0,0.00462390637911625,0.00553548260144865,0.00237777864226629,0,0.28120562472807,0.281226411927204,0,0.43715942738039,0.36197607239238,0.34745327756918,2.19270066669885
"135","Total catch","Total catch_$Sp/Srv/Fsh_8","GOA_pollock_fishery",0.0552642701294985,0,0.00770565567472659,0.00808513463495331,0.00752086184314749,0.0326953670843579,0.0310427075637989,0.0152120716765438,0.0508982097048687,0,6.48920234880279e-07,0.0364882563632705,0.000483106197151528,0,0.000879537082454362,-47.7421362000265
"136","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_8","GOA_pollock_fishery",0,1.24195940828304,2.01732305329188,2.02420971666197,2.02158715422865,1.95241633834939,1.95077446774121,1.96332792223166,0,0.311319434356392,0.311348384925168,0,0.912751464563371,1.28570922400104,1.34107183924834,70.4268699278205
"139","Selectivity random walk deviates","Selectivity random walk deviates_$Sp/Srv/Fsh_8","GOA_pollock_fishery",0,0.177745598856717,0.809424314923888,0.812012942966277,0.81072217238291,0.809493212626037,0.810047049991184,0.811303326552334,0.422647885604462,1.81184229930409e-05,0,0.218022352268015,0,0.262192102219764,0.335662942084554,-53.3965811438702
"141","Selectivity normalization","Selectivity normalization_$Sp/Srv/Fsh_8","GOA_pollock_fishery",1.69810695109496e-11,7.66119076523392e-11,2.44286462963746e-11,2.74343491251887e-14,0,4.94778017847745e-10,5.02823844103779e-11,1.68690084466476e-10,2.29314403256103e-12,3.58742594929107e-11,0,5.15327068279801e-12,2.73740143215579e-12,0,3.09351282240362e-11,4.78689423861782e-12
"146","Fishing mortality deviates","Fishing mortality deviates_$Sp/Srv/Fsh_8","GOA_pollock_fishery",0.285002546072,0,0.093224655074736,0.105840176082197,0.0858487636900369,0.0409888673858561,0.0500741626650125,0.0278459617421642,0,0.0560166984268742,0.0560152215769847,0.0582110907736766,0.0218917827147171,0,0.0166869134407754,4.06775818974681
"153","Survey biomass","Survey biomass_$Sp/Srv/Fsh_9","ATF_bottom_trawl",4.21125670637361,0.165082110675734,0.0164810088183218,0.0227238060118777,0.00857408666196635,0.00740719235670229,0.0129052103573493,0,1.1126134927621,0,6.12908038011284e-05,1.78103417942664,0.121620360798282,0.0303625512901604,0,2.1338430188608
"155","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_9","ATF_bottom_trawl",0,0.503076767318817,0.888928193950051,0.880888131330721,0.894829399951959,0.939999802539205,0.934189600448917,0.946983306416769,0,4.17210503478236,4.17202637238915,0,5.0004546492637,5.35865733676565,5.45613055442573,-4846.54885187057
"174","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_10","ATF_bottom_trawl_length_comp",0,0.0496766496121381,0.0882003763940702,0.0854433036386126,0.0913676033362663,0.0927589427169551,0.0903712138460833,0.0958573533303024,0.82415661368691,1.73260730207403e-06,0,0.818413052921983,0.000950931739112093,0.000557888278876817,0,-612.654237304639
"192","Total catch","Total catch_$Sp/Srv/Fsh_11","GOA_atf_fishery",0,0.0356392974533719,0.0494667517001375,0.0488958799585788,0.0496089090626555,0.0490909405603333,0.0489137895830112,0.0491468676085134,0.00231999888646328,1.51139443005377e-06,0,0.00127479943967757,0.000251643638584653,6.35793720888955e-05,0,-47.7533568212948
"193","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_11","GOA_atf_fishery",18.3624414463684,0,0.0548108652092196,0.0582352950350469,0.051718678605539,0.0231489640646032,0.026381460698758,0.018859878386138,20.131880650948,0,3.7633481042576e-05,20.9905534220143,0.116773679030302,0.0271538531487749,0,-11449.4525425729
"195","Non-parametric selectivity","Non-parametric selectivity_$Sp/Srv/Fsh_11","GOA_atf_fishery",3.80095100521475,0,0.14969332795766,0.149055908078612,0.151489218117408,0.16172500808214,0.160477186312683,0.163672740909771,4.36315445405997,0,1.19006535115318e-06,4.40155750675474,0,0.0553199914752671,0.0759790845269617,14.7984568921773
"198","Selectivity normalization","Selectivity normalization_$Sp/Srv/Fsh_11","GOA_atf_fishery",0,8.00313361167349e-09,1.53647961001362e-08,3.71586133427833e-08,9.1081026987866e-09,1.55871594231281e-08,2.11489481390306e-08,1.92369899997632e-08,2.45339524124581e-08,2.74122674719942e-10,0,0,1.41047634950487e-08,3.34822418590194e-09,1.10938151529005e-08,1.09407714199893e-10
"203","Fishing mortality deviates","Fishing mortality deviates_$Sp/Srv/Fsh_11","GOA_atf_fishery",0,2.33032898915369,2.6221309226892,2.63155112408478,2.60869394794578,2.59041531716462,2.60292390391189,2.5732112422329,0,0.274206898007353,0.274203378710651,0,0.339999132173592,0.340871565214232,0.344438522505063,1.55723573596369
"210","Survey biomass","Survey biomass_$Sp/Srv/Fsh_12","Pcod_bt_survey",7.16928256770515,0,1.00341729271513,0.992310499893328,1.01905520649039,0.909967195017533,0.898972354451946,0.925019361180301,3.31039146028139,0,1.14588700483864e-06,0,1.13493451415536,1.69610155434437,1.7731345718398,17.5867088055682
"212","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_12","Pcod_bt_survey",0,0.222217061752417,0.462873294830388,0.430384602044796,0.507483450082418,0.402317023485466,0.371241928471591,0.44552967380514,1.92576457312452,0,1.66427585099882e-05,1.82956286300987,0.107070343754003,0.0417001542850812,0,-598.633321893637
"229","Survey biomass","Survey biomass_$Sp/Srv/Fsh_13","Pcod_ll_survey",9.20962063241948,0,0.713173836780385,0.712481009291338,0.714712572983004,0.650033455466001,0.649245311599877,0.651340651900504,4.58681819522115,0,4.66204052784747e-05,0,1.04184022850132,1.531900716617,1.62560436242822,59.1037142705787
"231","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_13","Pcod_ll_survey",1.6264316233428,0,0.165101608268742,0.166338443668792,0.164595630933036,0.152357765113265,0.153672186283075,0.151258482357662,1.60279989529226,0,5.4546839237446e-05,0,0.816351516679788,1.06830547729442,1.10132479926506,7191.71331812047
"233","Non-parametric selectivity","Non-parametric selectivity_$Sp/Srv/Fsh_13","Pcod_ll_survey",0.453826690490885,0,0.463395675636932,0.45930546166781,0.468051666717272,0.459301832760488,0.455141008709546,0.464031726819854,0.574744446434437,6.4373927386896e-05,0,0,1.93484467514153,2.27572104481419,2.34151388010731,92.4967087082233
"236","Selectivity normalization","Selectivity normalization_$Sp/Srv/Fsh_13","Pcod_ll_survey",4.17021171343952e-10,1.93080377007487e-13,3.51683683940195e-12,0,1.63390250841554e-10,2.04359217145555e-11,2.68069738496216e-12,1.23021748152192e-11,1.00326692783929e-10,9.83346047666904e-12,0,2.72704239619257e-11,1.47302277156067e-11,7.28153156179156e-12,0,1.59837797074888e-12
"249","Total catch","Total catch_$Sp/Srv/Fsh_14","Pcod_trawl_fishery",0.00845604746335482,0.0293243296239609,0.000214160876268465,0.000400702794607355,0,0.00221321091662219,0.00234007352750609,0.00187511633426141,0,0.0889466974912096,0.0889714906587571,0.114126873766168,0.0227110478134591,0.00679366629090339,0,-46.7629512917898
"250","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_14","Pcod_trawl_fishery",0,35.5174312904855,36.4205942986009,36.4131681603612,36.4297860091901,36.4796466530097,36.4730084712064,36.4904484800354,0,29.3883391688651,29.3884538487619,0,12.0868165774809,11.8504168314466,11.8496387283958,20833.1234303882
"260","Fishing mortality deviates","Fishing mortality deviates_$Sp/Srv/Fsh_14","Pcod_trawl_fishery",3.32799119704669,0,0.282438693681042,0.277805002777933,0.28879412605218,0.266730467974817,0.262032030171413,0.273088511871473,0.413515847854198,8.96599046562585e-07,0,0,0.0339779449824169,0.0682724278146134,0.0739658820535833,4.95634836090649
"268","Total catch","Total catch_$Sp/Srv/Fsh_15","Pcod_longline_fishery",0,0.169398941192796,0.144240775120792,0.144452868436971,0.144009824392697,0.145395251174563,0.145634014102669,0.145186840087646,0,0.0786110638508006,0.0786136691882433,0.0725645732303235,0.020698036793263,0.00293537642853181,0,-47.1564893150252
"269","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_15","Pcod_longline_fishery",4.12640543991438,0.150195260823239,0.0628242558523198,0.0796657767568831,0.0394509103425662,0.026740707900899,0.0453793772830977,0,4.67526832337171,0.000124737001897302,0,2.1372618787791,0.343908582130098,0.0195578403654508,0,22162.174015196
"279","Fishing mortality deviates","Fishing mortality deviates_$Sp/Srv/Fsh_15","Pcod_longline_fishery",2.9833548391402,0,0.256586744671417,0.255737599542151,0.257973739225463,0.230639981860072,0.230123128867476,0.231410745346892,0.967445836536845,0,8.45027315143909e-06,0,0.223629042944445,0.326108671485803,0.345374932066651,8.33564431330317
"287","Total catch","Total catch_$Sp/Srv/Fsh_16","Pcod_pot_fishery",0,0.770781596767641,0.682418111059974,0.682852894680394,0.681893663965283,0.688209191062761,0.688474361735473,0.687721419035029,0,0.43360815970307,0.433531715312355,0.238662590158448,0,0.0213444753149687,0.00195342821707811,-44.856695216487
"288","Age/length composition data","Age/length composition data_$Sp/Srv/Fsh_16","Pcod_pot_fishery",4.31601488170054,0,0.431195337401732,0.423127516809473,0.441455769778258,0.410563562531024,0.403543321510369,0.420957844340592,3.8669460098281,0,5.41733461432159e-05,0,1.31973660404037,2.03522588010674,2.11020058342547,12846.6232780066
"290","Non-parametric selectivity","Non-parametric selectivity_$Sp/Srv/Fsh_16","Pcod_pot_fishery",0.33976125617481,0,0.326061064276701,0.323152745252628,0.330419490469694,0.327035502809764,0.323863365619246,0.330735414693947,0.354221200176951,0.000105375876941594,0,0,1.42649247314137,1.69617731388827,1.74151291630878,60.0185096606133
"293","Selectivity normalization","Selectivity normalization_$Sp/Srv/Fsh_16","Pcod_pot_fishery",2.60948116600174e-10,7.71075137694097e-12,1.49641518243257e-10,2.70693443644294e-12,0,1.75503210889272e-12,1.10521407169405e-13,1.81035350828386e-12,1.80069090103696e-10,0,5.64468096302709e-13,0,1.0894293327195e-10,8.13085952842054e-12,5.06352986660324e-11,3.43442802929374e-13
"298","Fishing mortality deviates","Fishing mortality deviates_$Sp/Srv/Fsh_16","Pcod_pot_fishery",7.15944349518685,0,0.665099626897103,0.658832255762206,0.67390552493822,0.618859823291345,0.612820039535777,0.627176791786482,1.34520116828701,0,1.03916320561837e-05,0,0.269620014936816,0.397504059846064,0.422587345996018,18.1969259615021
"11","Recruitment deviates","Recruitment deviates_$Sp/Srv/Fsh_1","Pollock_survey_1_shelikof_acoustic",1.25733214601969,0,0.84205860922566,0.796710911276918,0.903381387025192,0.872388534160336,0.824263062179753,0.9398676432766,0,0.33053882698713,0.330554536331363,0,0.443712617344808,0.550717262046099,0.533244079859628,45.4815388107708
"12","Initial abundance deviates","Initial abundance deviates_$Sp/Srv/Fsh_1","Pollock_survey_1_shelikof_acoustic",0,3.93679121339416,4.77682861835095,4.762724466018,4.7800714487659,4.73022711286116,4.73169681695541,4.72234729615551,0,0.445368090011071,0.445457172318223,0,0.953103398908617,0.981972559731837,0.951409005931032,14.495612520459
"30","Recruitment deviates","Recruitment deviates_$Sp/Srv/Fsh_2","Pollock_survey_2_bottom_trawl",0.605582165677681,0,0.512529444874026,0.510883883557348,0.518470448510161,0.369301197010909,0.371389061746591,0.366895373927324,3.62552551697371,0,7.58739517022211e-05,3.98226525105573,0,0.380545340346083,0.413498380275307,2.22084049887695
"31","Initial abundance deviates","Initial abundance deviates_$Sp/Srv/Fsh_2","Pollock_survey_2_bottom_trawl",0,0.323007726634024,0.652639582199253,0.649061909554623,0.659157896064679,0.604358612482251,0.602291147669682,0.607027259795244,3.48407301497345,0,0.000141378933162351,3.59754076767611,0,0.131310732764563,0.122243694891071,-2.13030361534903
"49","Recruitment deviates","Recruitment deviates_$Sp/Srv/Fsh_3","Pollock_survey_3_adfg",0,7.97026312456729,8.31674973026293,8.29939067919019,8.3423634313859,8.28239553252194,8.26690880423241,8.30602186348627,0,2.54930786855749,2.54930912156951,0,1.18978097636344,1.22826840079143,1.19070664718773,22.939196021075
"50","Initial abundance deviates","Initial abundance deviates_$Sp/Srv/Fsh_3","Pollock_survey_3_adfg",0,5.06720000459504,5.07399947224305,5.07406646021637,5.07279276970876,5.09366684847897,5.09414941860429,5.09200998526289,0,0.384496007045133,0.384478256055928,0.433027220726885,0.188584943996807,0.0373916118139999,0,6.71935304102712
