,Wt_name,Wt_index,Species,Sex,Yr,1,2,3,4,5,6,7,8,9,10
183,Pcod_longline_fishery,4,1,0,1992,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
195,Pcod_longline_fishery,4,1,0,1993,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
207,Pcod_longline_fishery,4,1,0,1994,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
219,Pcod_longline_fishery,4,1,0,1995,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
231,Pcod_longline_fishery,4,1,0,1996,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
243,Pcod_longline_fishery,4,1,0,1997,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
255,Pcod_longline_fishery,4,1,0,1998,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
267,Pcod_longline_fishery,4,1,0,1999,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
279,Pcod_longline_fishery,4,1,0,2000,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
291,Pcod_longline_fishery,4,1,0,2001,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
303,Pcod_longline_fishery,4,1,0,2002,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
315,Pcod_longline_fishery,4,1,0,2003,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
327,Pcod_longline_fishery,4,1,0,2004,0.258311,0.744301,1.39694,2.11743,2.84858,3.5966,4.36907,5.1338,5.8528,7.58582
339,Pcod_longline_fishery,4,1,0,2005,0.261598,0.738375,1.36754,2.05503,2.76834,3.53333,4.33413,5.11784,5.84592,7.58459
351,Pcod_longline_fishery,4,1,0,2006,0.261598,0.738375,1.36754,2.05503,2.76834,3.53333,4.33413,5.11784,5.84592,7.58459
363,Pcod_longline_fishery,4,1,0,2007,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
375,Pcod_longline_fishery,4,1,0,2008,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
387,Pcod_longline_fishery,4,1,0,2009,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
399,Pcod_longline_fishery,4,1,0,2010,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
411,Pcod_longline_fishery,4,1,0,2011,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
423,Pcod_longline_fishery,4,1,0,2012,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
435,Pcod_longline_fishery,4,1,0,2013,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
447,Pcod_longline_fishery,4,1,0,2014,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
459,Pcod_longline_fishery,4,1,0,2015,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
471,Pcod_longline_fishery,4,1,0,2016,0.248605,0.727949,1.37908,2.10374,2.84183,3.59476,4.36904,5.13407,5.853,7.58586
483,Pcod_longline_fishery,4,1,0,2017,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
495,Pcod_longline_fishery,4,1,0,2018,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
507,Pcod_longline_fishery,4,1,0,2019,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
519,Pcod_longline_fishery,4,1,0,2020,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
531,Pcod_longline_fishery,4,1,0,2021,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
543,Pcod_longline_fishery,4,1,0,2022,0.254696,0.736769,1.38573,2.10343,2.83415,3.58555,4.36269,5.13071,5.85139,7.58554
4,Pcod_pot_fishery,5,1,0,1977,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
16,Pcod_pot_fishery,5,1,0,1978,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
28,Pcod_pot_fishery,5,1,0,1979,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
40,Pcod_pot_fishery,5,1,0,1980,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
52,Pcod_pot_fishery,5,1,0,1981,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
64,Pcod_pot_fishery,5,1,0,1982,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
76,Pcod_pot_fishery,5,1,0,1983,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
88,Pcod_pot_fishery,5,1,0,1984,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
100,Pcod_pot_fishery,5,1,0,1985,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
112,Pcod_pot_fishery,5,1,0,1986,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
124,Pcod_pot_fishery,5,1,0,1987,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
136,Pcod_pot_fishery,5,1,0,1988,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
148,Pcod_pot_fishery,5,1,0,1989,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
160,Pcod_pot_fishery,5,1,0,1990,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
172,Pcod_pot_fishery,5,1,0,1991,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
184,Pcod_pot_fishery,5,1,0,1992,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
196,Pcod_pot_fishery,5,1,0,1993,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
208,Pcod_pot_fishery,5,1,0,1994,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
220,Pcod_pot_fishery,5,1,0,1995,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
232,Pcod_pot_fishery,5,1,0,1996,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
244,Pcod_pot_fishery,5,1,0,1997,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
256,Pcod_pot_fishery,5,1,0,1998,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
268,Pcod_pot_fishery,5,1,0,1999,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
280,Pcod_pot_fishery,5,1,0,2000,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
292,Pcod_pot_fishery,5,1,0,2001,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
304,Pcod_pot_fishery,5,1,0,2002,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
316,Pcod_pot_fishery,5,1,0,2003,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
328,Pcod_pot_fishery,5,1,0,2004,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
340,Pcod_pot_fishery,5,1,0,2005,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
352,Pcod_pot_fishery,5,1,0,2006,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
364,Pcod_pot_fishery,5,1,0,2007,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
376,Pcod_pot_fishery,5,1,0,2008,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
388,Pcod_pot_fishery,5,1,0,2009,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
400,Pcod_pot_fishery,5,1,0,2010,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
412,Pcod_pot_fishery,5,1,0,2011,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
424,Pcod_pot_fishery,5,1,0,2012,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
436,Pcod_pot_fishery,5,1,0,2013,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
448,Pcod_pot_fishery,5,1,0,2014,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
460,Pcod_pot_fishery,5,1,0,2015,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
472,Pcod_pot_fishery,5,1,0,2016,0.320307,0.842846,1.49964,2.19129,2.86336,3.51165,4.16986,4.86599,5.58141,7.41414
484,Pcod_pot_fishery,5,1,0,2017,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
496,Pcod_pot_fishery,5,1,0,2018,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
508,Pcod_pot_fishery,5,1,0,2019,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
520,Pcod_pot_fishery,5,1,0,2020,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
532,Pcod_pot_fishery,5,1,0,2021,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
544,Pcod_pot_fishery,5,1,0,2022,0.216144,0.688993,1.37436,2.17455,3.00659,3.81591,4.5798,5.29656,5.96493,7.62552
55,Pcod_spawn_srv,6,1,0,1977,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
175,Pcod_spawn_srv,6,1,0,1978,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
295,Pcod_spawn_srv,6,1,0,1979,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
415,Pcod_spawn_srv,6,1,0,1980,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
535,Pcod_spawn_srv,6,1,0,1981,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
655,Pcod_spawn_srv,6,1,0,1982,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
771,Pcod_spawn_srv,6,1,0,1983,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
891,Pcod_spawn_srv,6,1,0,1984,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1011,Pcod_spawn_srv,6,1,0,1985,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1131,Pcod_spawn_srv,6,1,0,1986,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1251,Pcod_spawn_srv,6,1,0,1987,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1371,Pcod_spawn_srv,6,1,0,1988,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1491,Pcod_spawn_srv,6,1,0,1989,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1611,Pcod_spawn_srv,6,1,0,1990,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1731,Pcod_spawn_srv,6,1,0,1991,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1851,Pcod_spawn_srv,6,1,0,1992,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
1971,Pcod_spawn_srv,6,1,0,1993,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
2091,Pcod_spawn_srv,6,1,0,1994,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
2211,Pcod_spawn_srv,6,1,0,1995,0.122432,0.563615,1.15933,1.79888,2.41824,3.10779,3.96147,4.87376,5.70767,7.54831
2331,Pcod_spawn_srv,6,1,0,1996,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
2451,Pcod_spawn_srv,6,1,0,1997,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
2571,Pcod_spawn_srv,6,1,0,1998,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
2691,Pcod_spawn_srv,6,1,0,1999,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
2811,Pcod_spawn_srv,6,1,0,2000,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
2931,Pcod_spawn_srv,6,1,0,2001,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
3051,Pcod_spawn_srv,6,1,0,2002,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
3171,Pcod_spawn_srv,6,1,0,2003,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
3291,Pcod_spawn_srv,6,1,0,2004,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
3411,Pcod_spawn_srv,6,1,0,2005,0.113419,0.526245,1.14597,1.83052,2.61179,3.46125,4.30838,5.10942,5.84309,7.58422
3531,Pcod_spawn_srv,6,1,0,2006,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
3651,Pcod_spawn_srv,6,1,0,2007,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
3771,Pcod_spawn_srv,6,1,0,2008,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
3891,Pcod_spawn_srv,6,1,0,2009,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4011,Pcod_spawn_srv,6,1,0,2010,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4131,Pcod_spawn_srv,6,1,0,2011,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4251,Pcod_spawn_srv,6,1,0,2012,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4371,Pcod_spawn_srv,6,1,0,2013,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4491,Pcod_spawn_srv,6,1,0,2014,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4611,Pcod_spawn_srv,6,1,0,2015,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4731,Pcod_spawn_srv,6,1,0,2016,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4851,Pcod_spawn_srv,6,1,0,2017,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
4971,Pcod_spawn_srv,6,1,0,2018,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
5091,Pcod_spawn_srv,6,1,0,2019,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
5211,Pcod_spawn_srv,6,1,0,2020,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
5331,Pcod_spawn_srv,6,1,0,2021,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
5451,Pcod_spawn_srv,6,1,0,2022,0.111428,0.53894,1.13445,1.79396,2.59558,3.45757,4.3077,5.10929,5.84307,7.58421
67,Pcod_seine_srv,7,1,0,1977,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
187,Pcod_seine_srv,7,1,0,1978,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
307,Pcod_seine_srv,7,1,0,1979,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
427,Pcod_seine_srv,7,1,0,1980,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
547,Pcod_seine_srv,7,1,0,1981,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
667,Pcod_seine_srv,7,1,0,1982,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
781,Pcod_seine_srv,7,1,0,1983,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
901,Pcod_seine_srv,7,1,0,1984,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1021,Pcod_seine_srv,7,1,0,1985,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1141,Pcod_seine_srv,7,1,0,1986,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1261,Pcod_seine_srv,7,1,0,1987,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1381,Pcod_seine_srv,7,1,0,1988,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1501,Pcod_seine_srv,7,1,0,1989,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1621,Pcod_seine_srv,7,1,0,1990,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1741,Pcod_seine_srv,7,1,0,1991,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1861,Pcod_seine_srv,7,1,0,1992,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
1981,Pcod_seine_srv,7,1,0,1993,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2101,Pcod_seine_srv,7,1,0,1994,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2221,Pcod_seine_srv,7,1,0,1995,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2341,Pcod_seine_srv,7,1,0,1996,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2461,Pcod_seine_srv,7,1,0,1997,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2581,Pcod_seine_srv,7,1,0,1998,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2701,Pcod_seine_srv,7,1,0,1999,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2821,Pcod_seine_srv,7,1,0,2000,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
2941,Pcod_seine_srv,7,1,0,2001,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
3061,Pcod_seine_srv,7,1,0,2002,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
3181,Pcod_seine_srv,7,1,0,2003,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
3301,Pcod_seine_srv,7,1,0,2004,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
3421,Pcod_seine_srv,7,1,0,2005,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
3541,Pcod_seine_srv,7,1,0,2006,0.364066,0.879675,1.48511,2.09788,2.70392,3.32543,3.99515,4.72635,5.48129,7.371
